ID,DocTypeXRP,NrDocument,ITEM_CODE,ITEM_QTY,XRP_DOC_VALOARE_fara_TVA,XRP_DOC_TVA,XRP_DOC_PROCENT_TVA,XRP_DOC_VALOARE_TOTALA,XRP_LINIE_IS_WITH_VAT,XRP_LINIE_VALOARE_fara_TVA,XRP_LINIE_TVA,XRP_LINIE_PROC_TVA
74314,INV,VFDD00143,QQYN13116DK615999907,3.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,148.2100,28.1600,0.1900
74315,INV,VFDD00143,QQYN13116DK615999909,3.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,148.2100,28.1600,0.1900
74316,INV,VFDD00143,QQYN13116DK615999911,2.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,98.8100,18.7700,0.1900
74317,INV,VFDD00143,QQYN13116DK615999913,1.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,49.4000,9.3900,0.1900
74318,INV,VFDD00143,QQYN13116DK615999915,1.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,49.4000,9.3900,0.1900
74319,INV,VFDD00143,QQYN13116DK707999903,1.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,38.0000,7.2200,0.1900
74320,INV,VFDD00143,QQYN13116DK707999905,1.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,38.0000,7.2200,0.1900
71125,INV,VFDD0012314,D0EI01114DK072201199,8.000000,7463.2000,1418.0000,0.1900,8881.2000,LINE_INCLUDE_VAT,1299.6000,246.9200,0.1900
71126,INV,VFDD0012314,D0EI01115DK071407299,8.000000,7463.2000,1418.0000,0.1900,8881.2000,LINE_INCLUDE_VAT,1193.2000,226.7100,0.1900
71127,INV,VFDD0012314,D0EL01114DK071100599,8.000000,7463.2000,1418.0000,0.1900,8881.2000,LINE_INCLUDE_VAT,1345.2000,255.5900,0.1900
71128,INV,VFDD0012314,D0EN08114DK071402299,8.000000,7463.2000,1418.0000,0.1900,8881.2000,LINE_INCLUDE_VAT,1185.6000,225.2600,0.1900
71129,INV,VFDD0012314,D0EN11115DK071407099,8.000000,7463.2000,1418.0000,0.1900,8881.2000,LINE_INCLUDE_VAT,1254.0000,238.2600,0.1900
82157,INV,VFDD001913,D0EN08115DK071407199,8.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,1254.0000,238.2600,0.1900
82158,INV,VFDD001913,D0EN11115DK071407099,8.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,1254.0000,238.2600,0.1900
82159,INV,VFDD001913,J8DL01111DKB21601999,20.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,2337.0000,444.0300,0.1900
82160,INV,VFDD001913,WQEN01185DKY27265299,6.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,969.0000,184.1100,0.1900
82161,INV,VFDD001913,WQEN08185DKY27265299,6.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,969.0000,184.1100,0.1900
82162,INV,VFDD001913,WQEN08185DKY3300G399,6.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,1037.4000,197.1100,0.1900
82163,INV,VFDD001913,WQEN13185DKY3300G399,6.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,1037.4000,197.1100,0.1900
82164,INV,VFDD001913,WQEN41185DKY35115299,6.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,1026.0000,194.9400,0.1900
82165,INV,VFDD001913,WQEN52185DKY35115299,6.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,1026.0000,194.9400,0.1900
82166,INV,VFDD001913,WQENC5185DKY35115299,6.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,1020.3000,193.8600,0.1900
82167,INV,VFDD001913,JYEI01195DK1H3870599,8.000000,13199.3000,2507.8800,0.1900,15707.1800,LINE_INCLUDE_VAT,1269.2000,241.1500,0.1900
83230,INV,VFDD0019798,9CGI01111DK872031199,6.000000,1157.1000,219.8500,0.1900,1376.9500,LINE_INCLUDE_VAT,1157.1000,219.8500,0.1900
83231,INV,VFDD0019799,Z9GN06115DKL17860899,6.000000,3784.8000,719.1100,0.1900,4503.9100,LINE_INCLUDE_VAT,1219.8000,231.7600,0.1900
83232,INV,VFDD0019799,Z7GN06115DK286762599,8.000000,3784.8000,719.1100,0.1900,4503.9100,LINE_INCLUDE_VAT,1345.2000,255.5900,0.1900
83233,INV,VFDD0019799,Z9GN19115DKL17860899,6.000000,3784.8000,719.1100,0.1900,4503.9100,LINE_INCLUDE_VAT,1219.8000,231.7600,0.1900
83234,INV,VFDD00198,J8DN01111DKB30089999,10.000000,978.5000,185.9200,0.1900,1164.4200,LINE_INCLUDE_VAT,978.5000,185.9200,0.1900
83245,INV,VFDD0019811,Z9GN06185DK475218599,6.000000,7358.7000,1398.1400,0.1900,8756.8400,LINE_INCLUDE_VAT,1242.6000,236.0900,0.1900
83246,INV,VFDD0019811,9CGZ03185DK752321199,12.000000,7358.7000,1398.1400,0.1900,8756.8400,LINE_INCLUDE_VAT,2302.8000,437.5300,0.1900
83247,INV,VFDD0019811,Z9GN13185DKA23549599,6.000000,7358.7000,1398.1400,0.1900,8756.8400,LINE_INCLUDE_VAT,1345.2000,255.5900,0.1900
45148,INV,VFDD0018684,W1GL01111DKV687LG199,10.000000,14650.0000,2783.5000,0.1900,17433.5000,LINE_INCLUDE_VAT,1520.0000,288.8000,0.1900
45149,INV,VFDD0018684,E6GN01111BKE62001599,10.000000,14650.0000,2783.5000,0.1900,17433.5000,LINE_INCLUDE_VAT,1750.0000,332.5000,0.1900
59722,INV,VFDD00115625,H1IN13115DKWC4000399,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1064.0000,202.1600,0.1900
59723,INV,VFDD00115625,H1IN06115DKWC4000399,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1064.0000,202.1600,0.1900
59724,INV,VFDD00115625,H1IL23115DKWC4003399,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1054.5000,200.3600,0.1900
59725,INV,VFDD00115625,H1IL03115DKWC4003399,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1054.5000,200.3600,0.1900
59726,INV,VFDD00115625,OEIN52114DK112323799,6.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1322.4000,251.2600,0.1900
59727,INV,VFDD00115625,OEIN53114DK112323799,6.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1350.9000,256.6700,0.1900
59728,INV,VFDD00115625,OEIN08114DK555423799,6.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1350.9000,256.6700,0.1900
59729,INV,VFDD00115625,W1IN13114DKW14000599,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1102.0000,209.3800,0.1900
59730,INV,VFDD00115625,W1IN01114DKW14000599,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1102.0000,209.3800,0.1900
59731,INV,VFDD00115625,W1IN05114DKW14000599,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1102.0000,209.3800,0.1900
59732,INV,VFDD00115625,X4IL23111DKX40000899,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1197.0000,227.4300,0.1900
59733,INV,VFDD00115625,X4IO23111DKX44000299,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,1197.0000,227.4300,0.1900
59734,INV,VFDD00115625,X4IN06115DKX44001699,10.000000,14835.2000,2818.7000,0.1900,17653.9000,LINE_INCLUDE_VAT,874.0000,166.0600,0.1900
60082,INV,VFDD0011579,OEEN41185DK106166599,6.000000,6522.7000,1239.3200,0.1900,7762.0200,LINE_INCLUDE_VAT,980.4000,186.2800,0.1900
60083,INV,VFDD0011579,D0EN01111DK071408899,8.000000,6522.7000,1239.3200,0.1900,7762.0200,LINE_INCLUDE_VAT,1276.8000,242.5900,0.1900
60084,INV,VFDD0011579,D0ENC5111DK071408999,6.000000,6522.7000,1239.3200,0.1900,7762.0200,LINE_INCLUDE_VAT,957.6000,181.9400,0.1900
60085,INV,VFDD0011579,OEE201185DK149368599,6.000000,6522.7000,1239.3200,0.1900,7762.0200,LINE_INCLUDE_VAT,1020.3000,193.8600,0.1900
60086,INV,VFDD0011579,OEE201185DK877866599,8.000000,6522.7000,1239.3200,0.1900,7762.0200,LINE_INCLUDE_VAT,1307.2000,248.3700,0.1900
60087,INV,VFDD0011579,OEEN08185DK106166599,6.000000,6522.7000,1239.3200,0.1900,7762.0200,LINE_INCLUDE_VAT,980.4000,186.2800,0.1900
73557,INV,VFDD0013784,OTFN01111BK280329999,10.000000,2641.0000,501.8000,0.1900,3142.8000,LINE_INCLUDE_VAT,1320.5000,250.9000,0.1900
73558,INV,VFDD0013784,OTFN01111BK280459999,10.000000,2641.0000,501.8000,0.1900,3142.8000,LINE_INCLUDE_VAT,1320.5000,250.9000,0.1900
74777,INV,VFDD0014544,OTFN01111BK280349999,10.000000,6871.4000,1305.5800,0.1900,8176.9800,LINE_INCLUDE_VAT,1390.0000,264.1000,0.1900
74778,INV,VFDD0014544,J8FLC2111DKB21601999,10.000000,6871.4000,1305.5800,0.1900,8176.9800,LINE_INCLUDE_VAT,1225.5000,232.8500,0.1900
74779,INV,VFDD0014544,J8FN01111DKB21601999,10.000000,6871.4000,1305.5800,0.1900,8176.9800,LINE_INCLUDE_VAT,1225.5000,232.8500,0.1900
74780,INV,VFDD0014544,J8FL01111DKB21601999,10.000000,6871.4000,1305.5800,0.1900,8176.9800,LINE_INCLUDE_VAT,1290.0000,245.1000,0.1900
74781,INV,VFDD0014544,D7FI01112DK07A102299,8.000000,6871.4000,1305.5800,0.1900,8176.9800,LINE_INCLUDE_VAT,1740.4000,330.6800,0.1900
113543,INV,VFDD00114678,E6IN02111BKE62000699,10.000000,3372.5000,640.7800,0.1900,4013.2800,LINE_INCLUDE_VAT,1662.5000,315.8800,0.1900
113544,INV,VFDD00114678,E6IN01111BKE64000299,10.000000,3372.5000,640.7800,0.1900,4013.2800,LINE_INCLUDE_VAT,1710.0000,324.9000,0.1900
113978,INV,VFDD00115023,JYII01195DK1H3870599,6.000000,3351.6000,636.8000,0.1900,3988.4000,LINE_INCLUDE_VAT,1128.6000,214.4300,0.1900
113979,INV,VFDD00115023,JYII03195DK1H3870599,6.000000,3351.6000,636.8000,0.1900,3988.4000,LINE_INCLUDE_VAT,1128.6000,214.4300,0.1900
113980,INV,VFDD00115023,JYII52185DKJY4002699,8.000000,3351.6000,636.8000,0.1900,3988.4000,LINE_INCLUDE_VAT,1094.4000,207.9400,0.1900
75860,INV,VFDD0015037,CLFN01111B7MALWLAC16,1.000000,1092.5000,207.6000,0.1900,1300.1000,LINE_INCLUDE_VAT,218.5000,41.5200,0.1900
75984,INV,VFDD0015052,CLFN16112D4CAROPAR15,1.000000,3029.3900,575.6000,0.1900,3604.9900,LINE_INCLUDE_VAT,216.3200,41.1000,0.1900
75985,INV,VFDD0015052,CLFN16112D4CAROPAR11,1.000000,3029.3900,575.6000,0.1900,3604.9900,LINE_INCLUDE_VAT,216.3200,41.1000,0.1900
75986,INV,VFDD0015052,CLFN23111D4CAROCOV16,1.000000,3029.3900,575.6000,0.1900,3604.9900,LINE_INCLUDE_VAT,168.3500,31.9900,0.1900
75987,INV,VFDD0015052,CLFN16112D4CAROPAR13,1.000000,3029.3900,575.6000,0.1900,3604.9900,LINE_INCLUDE_VAT,216.3200,41.1000,0.1900
75988,INV,VFDD0015052,CLFN23111D4CAROCOV07,1.000000,3029.3900,575.6000,0.1900,3604.9900,LINE_INCLUDE_VAT,168.3500,31.9900,0.1900
75989,INV,VFDD0015052,CLFN23111D4CAROCOV12,1.000000,3029.3900,575.6000,0.1900,3604.9900,LINE_INCLUDE_VAT,168.3500,31.9900,0.1900
75990,INV,VFDD0015052,CLFN23111D4CAROCOV13,1.000000,3029.3900,575.6000,0.1900,3604.9900,LINE_INCLUDE_VAT,168.3500,31.9900,0.1900
75991,INV,VFDD0015052,CLFN16112D4CAROPAR07,1.000000,3029.3900,575.6000,0.1900,3604.9900,LINE_INCLUDE_VAT,216.3200,41.1000,0.1900
61880,INV,VFDD00116747,SLYD88433DS621199999,3.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,24.2100,4.6000,0.1900
61881,INV,VFDD00116747,SLYB13433BS690499913,2.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,14.2400,2.7100,0.1900
61882,INV,VFDD00116747,SLYB13433BS690499915,2.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,14.2400,2.7100,0.1900
61883,INV,VFDD00116747,SLYB13433BS690499917,3.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,21.3600,4.0600,0.1900
61884,INV,VFDD00116747,SLYB13433BS690499919,3.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,21.3600,4.0600,0.1900
61885,INV,VFDD00116747,SLYB13433BS690499923,2.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,14.2400,2.7100,0.1900
61886,INV,VFDD00116747,SLYB13433DS690499905,5.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,35.6000,6.7600,0.1900
61887,INV,VFDD00116747,SLYB13433DS690499909,5.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,35.6000,6.7600,0.1900
61888,INV,VFDD00116747,SLYB13433DS690499911,3.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,21.3600,4.0600,0.1900
61889,INV,VFDD00116747,SL52000.0905764,6.000000,813.4000,154.5600,0.1900,967.9600,LINE_INCLUDE_VAT,85.5000,16.2400,0.1900
75652,INV,VFDD0014910,J8FI01112DKJ80003099,10.000000,3034.3000,576.5200,0.1900,3610.8200,LINE_INCLUDE_VAT,1244.5000,236.4600,0.1900
75653,INV,VFDD0014910,J8FL01112DKB21630699,12.000000,3034.3000,576.5200,0.1900,3610.8200,LINE_INCLUDE_VAT,1789.8000,340.0600,0.1900
76065,INV,VFDD0015091,HMFNC2112DKHM0000699,8.000000,5804.5000,1102.8600,0.1900,6907.3600,LINE_INCLUDE_VAT,1945.6000,369.6600,0.1900
76066,INV,VFDD0015091,JIFN01112DKJI0007699,8.000000,5804.5000,1102.8600,0.1900,6907.3600,LINE_INCLUDE_VAT,1892.4000,359.5600,0.1900
76067,INV,VFDD0015091,HMFN50113DKHM0001999,6.000000,5804.5000,1102.8600,0.1900,6907.3600,LINE_INCLUDE_VAT,1966.5000,373.6400,0.1900
76075,INV,VFDD0015099,HMFI01113DKHM0001799,6.000000,11553.9000,2195.2600,0.1900,13749.1600,LINE_INCLUDE_VAT,1852.5000,351.9800,0.1900
76076,INV,VFDD0015099,HMFN01113DKHM0001499,6.000000,11553.9000,2195.2600,0.1900,13749.1600,LINE_INCLUDE_VAT,1949.4000,370.3900,0.1900
76077,INV,VFDD0015099,HMFIL2111DKHM0003899,6.000000,11553.9000,2195.2600,0.1900,13749.1600,LINE_INCLUDE_VAT,1060.2000,201.4400,0.1900
76078,INV,VFDD0015099,HMFN03112DKHM0000699,6.000000,11553.9000,2195.2600,0.1900,13749.1600,LINE_INCLUDE_VAT,1459.2000,277.2500,0.1900
76079,INV,VFDD0015099,HMFI01113DKHM0001599,6.000000,11553.9000,2195.2600,0.1900,13749.1600,LINE_INCLUDE_VAT,1829.7000,347.6400,0.1900
76080,INV,VFDD0015099,M5FI01112DKM50001099,12.000000,11553.9000,2195.2600,0.1900,13749.1600,LINE_INCLUDE_VAT,1436.4000,272.9200,0.1900
76081,INV,VFDD0015099,HMFN50113DKHM0001999,6.000000,11553.9000,2195.2600,0.1900,13749.1600,LINE_INCLUDE_VAT,1966.5000,373.6400,0.1900
76292,INV,VFDD0015256,V4FN01112DKVA0000199,10.000000,7593.5200,1442.7700,0.1900,9036.2900,LINE_INCLUDE_VAT,1486.0000,282.3400,0.1900
76293,INV,VFDD0015256,V4FN01112DKVA0001199,10.000000,7593.5200,1442.7700,0.1900,9036.2900,LINE_INCLUDE_VAT,1946.8000,369.8900,0.1900
53821,INV,VFDD00112389,F6HI01111DKF63003499,8.000000,4792.7600,910.6300,0.1900,5703.3900,LINE_INCLUDE_VAT,1474.7200,280.2000,0.1900
53822,INV,VFDD00112389,JIHI01111DKJI3013399,10.000000,4792.7600,910.6300,0.1900,5703.3900,LINE_INCLUDE_VAT,1975.0000,375.2500,0.1900
53823,INV,VFDD00112389,K3HL01111DKK33007399,6.000000,4792.7600,910.6300,0.1900,5703.3900,LINE_INCLUDE_VAT,1343.0400,255.1800,0.1900
54279,INV,VFDD0011263,JYEI03195DK1H3870599,8.000000,6695.6000,1272.1700,0.1900,7967.7700,LINE_INCLUDE_VAT,1269.2000,241.1500,0.1900
54280,INV,VFDD0011263,D0EL01195DK072201899,8.000000,6695.6000,1272.1700,0.1900,7967.7700,LINE_INCLUDE_VAT,1360.4000,258.4800,0.1900
54281,INV,VFDD0011263,D0EN01185DK714010099,6.000000,6695.6000,1272.1700,0.1900,7967.7700,LINE_INCLUDE_VAT,894.9000,170.0300,0.1900
54282,INV,VFDD0011263,D0EN06185DK071400699,8.000000,6695.6000,1272.1700,0.1900,7967.7700,LINE_INCLUDE_VAT,1193.2000,226.7100,0.1900
54283,INV,VFDD0011263,D0EN14195DK071401099,6.000000,6695.6000,1272.1700,0.1900,7967.7700,LINE_INCLUDE_VAT,894.9000,170.0300,0.1900
54284,INV,VFDD0011263,D0ENM0185DK072101199,6.000000,6695.6000,1272.1700,0.1900,7967.7700,LINE_INCLUDE_VAT,1083.0000,205.7700,0.1900
74321,INV,VFDD00143,QQYN13116DK707999907,3.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,114.0000,21.6600,0.1900
74322,INV,VFDD00143,QQYN13116DK707999909,3.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,114.0000,21.6600,0.1900
74323,INV,VFDD00143,QQYN13116DK707999913,1.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,38.0000,7.2200,0.1900
74324,INV,VFDD00143,QQYN13116DK707999915,1.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,38.0000,7.2200,0.1900
74325,INV,VFDD00143,QQYN13115DK719I99903,1.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,49.4000,9.3900,0.1900
74326,INV,VFDD00143,QQYN13115DK719I99905,1.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,49.4000,9.3900,0.1900
74327,INV,VFDD00143,QQYN13115DK719I99907,3.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,148.2100,28.1600,0.1900
74328,INV,VFDD00143,QQYN13115DK719I99909,3.000000,2329.5200,442.6400,0.1900,2772.1600,LINE_INCLUDE_VAT,148.2100,28.1600,0.1900
37743,INV,VFDD0011912,JIEN03114DKK18999999,8.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,1448.0000,275.1200,0.1900
37744,INV,VFDD0011912,K3ENM2114DKWL50CX899,6.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,1122.0000,213.1800,0.1900
37745,INV,VFDD0011912,F8EE15114DK610194899,6.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,1308.0000,248.5200,0.1900
37746,INV,VFDD0011912,F8EI01114DK652394999,6.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,1110.0000,210.9000,0.1900
37747,INV,VFDD0011912,OEE203114DK100323799,6.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,1002.0000,190.3800,0.1900
37748,INV,VFDD0011912,OEEN07114DK204667799,6.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,1020.0000,193.8000,0.1900
37749,INV,VFDD0011912,OEEN08114DK204667799,6.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,996.0000,189.2400,0.1900
37750,INV,VFDD0011912,OEEN52114DK100323799,6.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,1026.0000,194.9400,0.1900
37751,INV,VFDD0011912,OEENJ9114DK105166799,6.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,1020.0000,193.8000,0.1900
37752,INV,VFDD0011912,OEENM2114DK100149699,6.000000,11012.0000,2092.2800,0.1900,13104.2800,LINE_INCLUDE_VAT,960.0000,182.4000,0.1900
37925,INV,VFDD00119302,C0JI01111DK212237099,6.000000,1110.0000,210.9000,0.1900,1320.9000,LINE_INCLUDE_VAT,1110.0000,210.9000,0.1900
38291,INV,VFDD00119852,3KJL01112DKYA5003499,6.000000,4732.0000,899.0800,0.1900,5631.0800,LINE_INCLUDE_VAT,1212.0000,230.2800,0.1900
38292,INV,VFDD00119852,E6JN01112BKE65002399,10.000000,4732.0000,899.0800,0.1900,5631.0800,LINE_INCLUDE_VAT,1820.0000,345.8000,0.1900
38293,INV,VFDD00119852,OTJN02112BK280599999,10.000000,4732.0000,899.0800,0.1900,5631.0800,LINE_INCLUDE_VAT,1700.0000,323.0000,0.1900
52263,INV,VFDD00111468,X4HN01111DKX40001099,8.000000,3891.2000,739.3300,0.1900,4630.5300,LINE_INCLUDE_VAT,965.2000,183.3900,0.1900
52264,INV,VFDD00111468,X4HN01111DKX42001399,8.000000,3891.2000,739.3300,0.1900,4630.5300,LINE_INCLUDE_VAT,965.2000,183.3900,0.1900
52265,INV,VFDD00111468,X4HL01111DKX43001299,8.000000,3891.2000,739.3300,0.1900,4630.5300,LINE_INCLUDE_VAT,1033.6000,196.3800,0.1900
52266,INV,VFDD00111468,X4HL01111DKX43001399,8.000000,3891.2000,739.3300,0.1900,4630.5300,LINE_INCLUDE_VAT,927.2000,176.1700,0.1900
52591,INV,VFDD00111689,ICH251111BK452481999,8.000000,1632.7200,310.2200,0.1900,1942.9400,LINE_INCLUDE_VAT,1632.7200,310.2200,0.1900
69547,INV,VFDD00120881,3MJ201112BK860199999,10.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,2266.6000,430.6500,0.1900
69548,INV,VFDD00120881,E6JN01112BKE63000199,10.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,1796.4000,341.3200,0.1900
69549,INV,VFDD00120881,E6JN14112BKE63000199,10.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,1824.6000,346.6700,0.1900
69550,INV,VFDD00120881,E6JN40112BKE65001599,10.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,1749.3000,332.3700,0.1900
69551,INV,VFDD00120881,ICJN01112BK650348999,10.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,2040.9000,387.7700,0.1900
69552,INV,VFDD00120881,ICJN01112BK651459999,8.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,1519.8400,288.7700,0.1900
69553,INV,VFDD00120881,ICJN02112BK651459999,10.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,1899.8000,360.9600,0.1900
69554,INV,VFDD00120881,ICJL01112DK656010999,10.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,1730.5000,328.8000,0.1900
69555,INV,VFDD00120881,ICJL23112DK656010999,10.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,1730.5000,328.8000,0.1900
69556,INV,VFDD00120881,J2JN40112BKJ25000699,10.000000,21834.6400,4148.5900,0.1900,25983.2300,LINE_INCLUDE_VAT,1862.2000,353.8200,0.1900
27133,CRM,VRDD001392,JIIN01114DKJI4005799,8.000000,3112.0000,591.2800,0.1900,3703.2800,LINE_INCLUDE_VAT,1520.0000,288.8000,0.1900
27134,CRM,VRDD001392,JIIN52195DKJI4005199,8.000000,3112.0000,591.2800,0.1900,3703.2800,LINE_INCLUDE_VAT,1592.0000,302.4800,0.1900
27341,CRM,VRDD017348,AR5S01112DK685529999,1.000000,118.0000,22.4200,0.1900,140.4200,LINE_INCLUDE_VAT,118.0000,22.4200,0.1900
42429,INV,VFDD0015324,H3FL01112DKDL0003399,8.000000,2766.0000,525.5400,0.1900,3291.5400,LINE_INCLUDE_VAT,1272.0000,241.6800,0.1900
42430,INV,VFDD0015324,JIFN42112DKJI0007699,6.000000,2766.0000,525.5400,0.1900,3291.5400,LINE_INCLUDE_VAT,1494.0000,283.8600,0.1900
57470,INV,VFDD00114520,SL52000.0905369,6.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,65.5200,12.4500,0.1900
57471,INV,VFDD00114520,SL61000.0906813,12.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,96.8400,18.4000,0.1900
57472,INV,VFDD00114520,SLYZ01433UK090139499,24.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,364.8000,69.3100,0.1900
57473,INV,VFDD00114520,SLYB13433BS690499913,3.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,21.3600,4.0600,0.1900
57474,INV,VFDD00114520,SLYB13433BS690499915,3.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,21.3600,4.0600,0.1900
57475,INV,VFDD00114520,SLYB13433BS690499917,2.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,14.2400,2.7100,0.1900
57476,INV,VFDD00114520,SLYB13433BS690499921,3.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,21.3600,4.0600,0.1900
57477,INV,VFDD00114520,SLYB13433DS690499905,5.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,35.6000,6.7600,0.1900
57478,INV,VFDD00114520,SLYB13433DS690499907,3.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,21.3600,4.0600,0.1900
57479,INV,VFDD00114520,SLYB13433DS690499911,3.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,21.3600,4.0600,0.1900
57480,INV,VFDD00114520,SL52000.0906625,24.000000,1071.4000,203.5700,0.1900,1274.9700,LINE_INCLUDE_VAT,387.6000,73.6400,0.1900
72550,INV,VFDD001304,V2EN01111BK513299999,10.000000,3078.0000,584.8200,0.1900,3662.8200,LINE_INCLUDE_VAT,1558.0000,296.0200,0.1900
72551,INV,VFDD001304,K3EL01111DKWS41ZX299,8.000000,3078.0000,584.8200,0.1900,3662.8200,LINE_INCLUDE_VAT,1520.0000,288.8000,0.1900
67038,INV,VFDD00119682,V4JL23111DKVA5002399,10.000000,3714.9000,705.8400,0.1900,4420.7400,LINE_INCLUDE_VAT,1213.2000,230.5100,0.1900
67039,INV,VFDD00119682,V4JL01111DKVA5002399,10.000000,3714.9000,705.8400,0.1900,4420.7400,LINE_INCLUDE_VAT,1213.2000,230.5100,0.1900
